station_code,valid_from,valid_to,segment_number,n_segments_reported,curve_type,equation_type,stage_min_cm,stage_max_cm,table_stage_step_cm,coefficient_a,coefficient_h0_m,coefficient_n,consistency_level,rating_curve_id,valid_from_dt,valid_to_dt
75550000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,1,5,1,1,-60.0,107.0,1.0,399.2501,-1.52,1.45,1,75550000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
75550000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,2,5,1,1,107.0,312.0,1.0,363.2325,-1.75,1.422,1,75550000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
75550000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,5,1,1,312.0,497.0,1.0,500.4744,-1.15,1.33,1,75550000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
75550000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,4,5,1,1,497.0,862.0,1.0,335.0,-3.05,1.35,1,75550000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
75550000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,5,5,1,1,862.0,2350.0,1.0,732.4396,0.7,1.225,1,75550000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
75780000,1985-10-01 00:00:00.0,1989-12-31 00:00:00.0,1,4,1,1,20.0,101.0,1.0,5.2459,-4.11,3.0,2,75780000_1985-10-01 00:00:00.0_1989-12-31 00:00:00.0,1985-10-01,1989-12-31
75780000,1985-10-01 00:00:00.0,1989-12-31 00:00:00.0,2,4,1,1,101.0,565.0,1.0,304.2708,-0.68,1.6,2,75780000_1985-10-01 00:00:00.0_1989-12-31 00:00:00.0,1985-10-01,1989-12-31
75780000,1985-10-01 00:00:00.0,1989-12-31 00:00:00.0,3,4,1,1,565.0,991.0,1.0,475.6316,0.02,1.45,2,75780000_1985-10-01 00:00:00.0_1989-12-31 00:00:00.0,1985-10-01,1989-12-31
75780000,1985-10-01 00:00:00.0,1989-12-31 00:00:00.0,4,4,1,1,991.0,1600.0,1.0,1051.0345,4.08,1.435,2,75780000_1985-10-01 00:00:00.0_1989-12-31 00:00:00.0,1985-10-01,1989-12-31
75780000,2007-12-01 00:00:00.0,2012-07-09 00:00:00.0,1,4,1,1,20.0,83.0,1.0,65.505,-2.95,1.6,2,75780000_2007-12-01 00:00:00.0_2012-07-09 00:00:00.0,2007-12-01,2012-07-09
75780000,2007-12-01 00:00:00.0,2012-07-09 00:00:00.0,2,4,1,1,83.0,481.0,1.0,157.6899,-1.1,1.9,2,75780000_2007-12-01 00:00:00.0_2012-07-09 00:00:00.0,2007-12-01,2012-07-09
75780000,2007-12-01 00:00:00.0,2012-07-09 00:00:00.0,3,4,1,1,481.0,991.0,1.0,475.6316,0.02,1.45,2,75780000_2007-12-01 00:00:00.0_2012-07-09 00:00:00.0,2007-12-01,2012-07-09
75780000,2007-12-01 00:00:00.0,2012-07-09 00:00:00.0,4,4,1,1,991.0,1600.0,1.0,1051.0345,4.08,1.435,2,75780000_2007-12-01 00:00:00.0_2012-07-09 00:00:00.0,2007-12-01,2012-07-09
75780000,2012-07-10 00:00:00.0,2023-12-31 00:00:00.0,1,4,1,1,20.0,93.0,1.0,45.66,-2.87,1.965,2,75780000_2012-07-10 00:00:00.0_2023-12-31 00:00:00.0,2012-07-10,2023-12-31
75780000,2012-07-10 00:00:00.0,2023-12-31 00:00:00.0,2,4,1,1,93.0,398.0,1.0,224.9648,-0.91,1.689,2,75780000_2012-07-10 00:00:00.0_2023-12-31 00:00:00.0,2012-07-10,2023-12-31
75780000,2012-07-10 00:00:00.0,2023-12-31 00:00:00.0,3,4,1,1,398.0,935.0,1.0,82.8384,-2.27,2.008,2,75780000_2012-07-10 00:00:00.0_2023-12-31 00:00:00.0,2012-07-10,2023-12-31
75780000,2012-07-10 00:00:00.0,2023-12-31 00:00:00.0,4,4,1,1,935.0,1600.0,1.0,1051.0345,4.08,1.435,2,75780000_2012-07-10 00:00:00.0_2023-12-31 00:00:00.0,2012-07-10,2023-12-31
75780000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,1,4,1,1,20.0,269.0,1.0,234.4263,-0.93,1.654,1,75780000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
75780000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,2,4,1,1,269.0,538.0,1.0,298.3696,-0.71,1.542,1,75780000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
75780000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,4,1,1,538.0,933.0,1.0,133.3559,-1.46,1.868,1,75780000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
75780000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,4,4,1,1,933.0,1600.0,1.0,1051.0345,4.08,1.435,1,75780000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
75900000,1983-01-01 00:00:00.0,1988-04-28 00:00:00.0,1,2,1,1,-40.0,802.0,1.0,253.0,-1.65,1.576,2,75900000_1983-01-01 00:00:00.0_1988-04-28 00:00:00.0,1983-01-01,1988-04-28
75900000,1983-01-01 00:00:00.0,1988-04-28 00:00:00.0,2,2,1,1,802.0,1450.0,1.0,492.0875,1.85,1.6,2,75900000_1983-01-01 00:00:00.0_1988-04-28 00:00:00.0,1983-01-01,1988-04-28
75900000,1988-04-29 00:00:00.0,1989-02-10 00:00:00.0,1,2,1,1,0.0,330.0,1.0,289.8767,-0.97,1.6,2,75900000_1988-04-29 00:00:00.0_1989-02-10 00:00:00.0,1988-04-29,1989-02-10
75900000,1988-04-29 00:00:00.0,1989-02-10 00:00:00.0,2,2,1,1,330.0,700.0,1.0,440.0,-0.98,1.31,2,75900000_1988-04-29 00:00:00.0_1989-02-10 00:00:00.0,1988-04-29,1989-02-10
75900000,1989-02-11 00:00:00.0,1989-12-31 00:00:00.0,1,3,1,1,-40.0,450.0,1.0,236.4015,-1.8,1.6,2,75900000_1989-02-11 00:00:00.0_1989-12-31 00:00:00.0,1989-02-11,1989-12-31
75900000,1989-02-11 00:00:00.0,1989-12-31 00:00:00.0,2,3,1,1,450.0,806.0,1.0,366.4868,-0.29,1.6,2,75900000_1989-02-11 00:00:00.0_1989-12-31 00:00:00.0,1989-02-11,1989-12-31
75900000,1989-02-11 00:00:00.0,1989-12-31 00:00:00.0,3,3,1,1,806.0,1400.0,1.0,405.3527,0.22,1.6,2,75900000_1989-02-11 00:00:00.0_1989-12-31 00:00:00.0,1989-02-11,1989-12-31
75900000,2007-12-01 00:00:00.0,2020-07-11 00:00:00.0,1,3,1,1,-40.0,479.0,1.0,216.22,-1.62,1.64,2,75900000_2007-12-01 00:00:00.0_2020-07-11 00:00:00.0,2007-12-01,2020-07-11
75900000,2007-12-01 00:00:00.0,2020-07-11 00:00:00.0,2,3,1,1,479.0,895.0,1.0,11.9565,-5.98,2.5,2,75900000_2007-12-01 00:00:00.0_2020-07-11 00:00:00.0,2007-12-01,2020-07-11
75900000,2007-12-01 00:00:00.0,2020-07-11 00:00:00.0,3,3,1,1,895.0,1450.0,1.0,150.9598,0.6,1.99,2,75900000_2007-12-01 00:00:00.0_2020-07-11 00:00:00.0,2007-12-01,2020-07-11
75900000,2020-07-12 00:00:00.0,2023-12-31 00:00:00.0,1,4,1,1,-40.0,53.0,1.0,106.1479,-2.65,1.7,2,75900000_2020-07-12 00:00:00.0_2023-12-31 00:00:00.0,2020-07-12,2023-12-31
75900000,2020-07-12 00:00:00.0,2023-12-31 00:00:00.0,2,4,1,1,53.0,479.0,1.0,216.22,-1.62,1.64,2,75900000_2020-07-12 00:00:00.0_2023-12-31 00:00:00.0,2020-07-12,2023-12-31
75900000,2020-07-12 00:00:00.0,2023-12-31 00:00:00.0,3,4,1,1,479.0,895.0,1.0,11.9565,-5.98,2.5,2,75900000_2020-07-12 00:00:00.0_2023-12-31 00:00:00.0,2020-07-12,2023-12-31
75900000,2020-07-12 00:00:00.0,2023-12-31 00:00:00.0,4,4,1,1,895.0,1450.0,1.0,150.9598,0.6,1.99,2,75900000_2020-07-12 00:00:00.0_2023-12-31 00:00:00.0,2020-07-12,2023-12-31
75900000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,1,3,1,1,-40.0,479.0,1.0,216.22,-1.62,1.64,1,75900000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
75900000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,2,3,1,1,479.0,895.0,1.0,11.9565,-5.98,2.5,1,75900000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
75900000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,3,1,1,895.0,1450.0,1.0,150.9598,0.6,1.99,1,75900000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76251000,2000-04-01 00:00:00.0,2001-05-31 00:00:00.0,1,2,1,1,380.0,811.0,1.0,1.85,3.54,2.531,2,76251000_2000-04-01 00:00:00.0_2001-05-31 00:00:00.0,2000-04-01,2001-05-31
76251000,2000-04-01 00:00:00.0,2001-05-31 00:00:00.0,2,2,1,1,811.0,1150.0,1.0,25.6628,5.97,1.6,2,76251000_2000-04-01 00:00:00.0_2001-05-31 00:00:00.0,2000-04-01,2001-05-31
76251000,2001-06-01 00:00:00.0,2002-04-18 00:00:00.0,1,4,1,1,420.0,530.0,1.0,3.672,3.63,2.176,2,76251000_2001-06-01 00:00:00.0_2002-04-18 00:00:00.0,2001-06-01,2002-04-18
76251000,2001-06-01 00:00:00.0,2002-04-18 00:00:00.0,2,4,1,1,530.0,917.0,1.0,13.574,4.41,1.6,2,76251000_2001-06-01 00:00:00.0_2002-04-18 00:00:00.0,2001-06-01,2002-04-18
76251000,2001-06-01 00:00:00.0,2002-04-18 00:00:00.0,3,4,1,1,917.0,1151.0,1.0,25.6628,5.97,1.6,2,76251000_2001-06-01 00:00:00.0_2002-04-18 00:00:00.0,2001-06-01,2002-04-18
76251000,2001-06-01 00:00:00.0,2002-04-18 00:00:00.0,4,4,1,1,1151.0,1250.0,1.0,81.2761,8.81,1.6,2,76251000_2001-06-01 00:00:00.0_2002-04-18 00:00:00.0,2001-06-01,2002-04-18
76251000,2002-04-19 00:00:00.0,2002-09-11 00:00:00.0,1,2,1,1,580.0,1116.0,1.0,0.7229,3.0,2.9,2,76251000_2002-04-19 00:00:00.0_2002-09-11 00:00:00.0,2002-04-19,2002-09-11
76251000,2002-04-19 00:00:00.0,2002-09-11 00:00:00.0,2,2,1,1,1116.0,1250.0,1.0,81.2761,8.81,1.6,2,76251000_2002-04-19 00:00:00.0_2002-09-11 00:00:00.0,2002-04-19,2002-09-11
76251000,2002-09-12 00:00:00.0,2004-04-22 00:00:00.0,1,4,1,1,420.0,694.0,1.0,4.274,3.76,1.953,2,76251000_2002-09-12 00:00:00.0_2004-04-22 00:00:00.0,2002-09-12,2004-04-22
76251000,2002-09-12 00:00:00.0,2004-04-22 00:00:00.0,2,4,1,1,694.0,811.0,1.0,1.85,3.54,2.531,2,76251000_2002-09-12 00:00:00.0_2004-04-22 00:00:00.0,2002-09-12,2004-04-22
76251000,2002-09-12 00:00:00.0,2004-04-22 00:00:00.0,3,4,1,1,811.0,1151.0,1.0,25.6628,5.97,1.6,2,76251000_2002-09-12 00:00:00.0_2004-04-22 00:00:00.0,2002-09-12,2004-04-22
76251000,2002-09-12 00:00:00.0,2004-04-22 00:00:00.0,4,4,1,1,1151.0,1250.0,1.0,81.2761,8.81,1.6,2,76251000_2002-09-12 00:00:00.0_2004-04-22 00:00:00.0,2002-09-12,2004-04-22
76251000,2004-04-23 00:00:00.0,2005-10-11 00:00:00.0,1,4,1,1,380.0,463.0,1.0,1.85,3.54,2.531,2,76251000_2004-04-23 00:00:00.0_2005-10-11 00:00:00.0,2004-04-23,2005-10-11
76251000,2004-04-23 00:00:00.0,2005-10-11 00:00:00.0,2,4,1,1,463.0,497.0,1.0,2.9738,3.78,1.6,2,76251000_2004-04-23 00:00:00.0_2005-10-11 00:00:00.0,2004-04-23,2005-10-11
76251000,2004-04-23 00:00:00.0,2005-10-11 00:00:00.0,3,4,1,1,497.0,1090.0,1.0,2.3,3.72,2.405,2,76251000_2004-04-23 00:00:00.0_2005-10-11 00:00:00.0,2004-04-23,2005-10-11
76251000,2004-04-23 00:00:00.0,2005-10-11 00:00:00.0,4,4,1,1,1090.0,1100.0,1.0,81.2761,8.81,1.6,2,76251000_2004-04-23 00:00:00.0_2005-10-11 00:00:00.0,2004-04-23,2005-10-11
76251000,2005-10-12 00:00:00.0,2008-07-28 00:00:00.0,1,4,1,1,340.0,419.0,1.0,1.428,3.23,2.8,2,76251000_2005-10-12 00:00:00.0_2008-07-28 00:00:00.0,2005-10-12,2008-07-28
76251000,2005-10-12 00:00:00.0,2008-07-28 00:00:00.0,2,4,1,1,419.0,450.0,1.0,2.72,3.42,2.9,2,76251000_2005-10-12 00:00:00.0_2008-07-28 00:00:00.0,2005-10-12,2008-07-28
76251000,2005-10-12 00:00:00.0,2008-07-28 00:00:00.0,3,4,1,1,450.0,476.0,1.0,1.13,3.04,2.9,2,76251000_2005-10-12 00:00:00.0_2008-07-28 00:00:00.0,2005-10-12,2008-07-28
76251000,2005-10-12 00:00:00.0,2008-07-28 00:00:00.0,4,4,1,1,476.0,950.0,1.0,4.9105,3.71,2.156,2,76251000_2005-10-12 00:00:00.0_2008-07-28 00:00:00.0,2005-10-12,2008-07-28
76251000,2008-07-29 00:00:00.0,2011-04-04 00:00:00.0,1,4,1,1,300.0,405.0,1.0,0.5081,2.73,3.0,2,76251000_2008-07-29 00:00:00.0_2011-04-04 00:00:00.0,2008-07-29,2011-04-04
76251000,2008-07-29 00:00:00.0,2011-04-04 00:00:00.0,2,4,1,1,405.0,476.0,1.0,1.13,3.04,2.9,2,76251000_2008-07-29 00:00:00.0_2011-04-04 00:00:00.0,2008-07-29,2011-04-04
76251000,2008-07-29 00:00:00.0,2011-04-04 00:00:00.0,3,4,1,1,476.0,1162.0,1.0,4.907,3.71,2.156,2,76251000_2008-07-29 00:00:00.0_2011-04-04 00:00:00.0,2008-07-29,2011-04-04
76251000,2008-07-29 00:00:00.0,2011-04-04 00:00:00.0,4,4,1,1,1162.0,1250.0,1.0,81.2761,8.81,1.6,2,76251000_2008-07-29 00:00:00.0_2011-04-04 00:00:00.0,2008-07-29,2011-04-04
76251000,2011-04-05 00:00:00.0,2011-08-08 00:00:00.0,1,2,1,1,410.0,444.0,1.0,1.183,3.48,2.686,2,76251000_2011-04-05 00:00:00.0_2011-08-08 00:00:00.0,2011-04-05,2011-08-08
76251000,2011-04-05 00:00:00.0,2011-08-08 00:00:00.0,2,2,1,1,444.0,800.0,1.0,2.3,3.72,2.4,2,76251000_2011-04-05 00:00:00.0_2011-08-08 00:00:00.0,2011-04-05,2011-08-08
76251000,2011-08-09 00:00:00.0,2014-01-03 00:00:00.0,1,6,1,1,300.0,398.0,1.0,1.85,3.54,2.531,2,76251000_2011-08-09 00:00:00.0_2014-01-03 00:00:00.0,2011-08-09,2014-01-03
76251000,2011-08-09 00:00:00.0,2014-01-03 00:00:00.0,2,6,1,1,398.0,476.0,1.0,4.274,3.76,1.9,2,76251000_2011-08-09 00:00:00.0_2014-01-03 00:00:00.0,2011-08-09,2014-01-03
76251000,2011-08-09 00:00:00.0,2014-01-03 00:00:00.0,3,6,1,1,476.0,790.0,1.0,4.274,3.76,1.8,2,76251000_2011-08-09 00:00:00.0_2014-01-03 00:00:00.0,2011-08-09,2014-01-03
76251000,2011-08-09 00:00:00.0,2014-01-03 00:00:00.0,4,6,1,1,790.0,876.0,1.0,4.1954,3.35,1.7,2,76251000_2011-08-09 00:00:00.0_2014-01-03 00:00:00.0,2011-08-09,2014-01-03
76251000,2011-08-09 00:00:00.0,2014-01-03 00:00:00.0,5,6,1,1,876.0,1077.0,1.0,22.0598,6.72,1.7,2,76251000_2011-08-09 00:00:00.0_2014-01-03 00:00:00.0,2011-08-09,2014-01-03
76251000,2011-08-09 00:00:00.0,2014-01-03 00:00:00.0,6,6,1,1,1077.0,1250.0,1.0,81.2761,8.81,1.6,2,76251000_2011-08-09 00:00:00.0_2014-01-03 00:00:00.0,2011-08-09,2014-01-03
76251000,2014-01-04 00:00:00.0,2021-09-10 00:00:00.0,1,5,1,1,360.0,420.0,1.0,4.8636,3.49,1.75,2,76251000_2014-01-04 00:00:00.0_2021-09-10 00:00:00.0,2014-01-04,2021-09-10
76251000,2014-01-04 00:00:00.0,2021-09-10 00:00:00.0,2,5,1,1,420.0,517.0,1.0,3.953,3.39,1.87,2,76251000_2014-01-04 00:00:00.0_2021-09-10 00:00:00.0,2014-01-04,2021-09-10
76251000,2014-01-04 00:00:00.0,2021-09-10 00:00:00.0,3,5,1,1,517.0,876.0,1.0,4.1954,3.35,1.7,2,76251000_2014-01-04 00:00:00.0_2021-09-10 00:00:00.0,2014-01-04,2021-09-10
76251000,2014-01-04 00:00:00.0,2021-09-10 00:00:00.0,4,5,1,1,876.0,1077.0,1.0,22.0598,6.72,1.7,2,76251000_2014-01-04 00:00:00.0_2021-09-10 00:00:00.0,2014-01-04,2021-09-10
76251000,2014-01-04 00:00:00.0,2021-09-10 00:00:00.0,5,5,1,1,1077.0,1250.0,1.0,81.2761,8.81,1.6,2,76251000_2014-01-04 00:00:00.0_2021-09-10 00:00:00.0,2014-01-04,2021-09-10
76251000,2021-09-11 00:00:00.0,2023-05-10 00:00:00.0,1,5,1,1,340.0,420.0,1.0,3.3524,3.33,1.7,2,76251000_2021-09-11 00:00:00.0_2023-05-10 00:00:00.0,2021-09-11,2023-05-10
76251000,2021-09-11 00:00:00.0,2023-05-10 00:00:00.0,2,5,1,1,420.0,517.0,1.0,3.953,3.39,1.87,2,76251000_2021-09-11 00:00:00.0_2023-05-10 00:00:00.0,2021-09-11,2023-05-10
76251000,2021-09-11 00:00:00.0,2023-05-10 00:00:00.0,3,5,1,1,517.0,876.0,1.0,4.1954,3.35,1.7,2,76251000_2021-09-11 00:00:00.0_2023-05-10 00:00:00.0,2021-09-11,2023-05-10
76251000,2021-09-11 00:00:00.0,2023-05-10 00:00:00.0,4,5,1,1,876.0,1077.0,1.0,22.0598,6.72,1.7,2,76251000_2021-09-11 00:00:00.0_2023-05-10 00:00:00.0,2021-09-11,2023-05-10
76251000,2021-09-11 00:00:00.0,2023-05-10 00:00:00.0,5,5,1,1,1077.0,1250.0,1.0,81.2761,8.81,1.6,2,76251000_2021-09-11 00:00:00.0_2023-05-10 00:00:00.0,2021-09-11,2023-05-10
76251000,2023-05-11 00:00:00.0,2023-12-31 00:00:00.0,1,4,1,1,400.0,451.0,1.0,5.229,3.66,1.2,2,76251000_2023-05-11 00:00:00.0_2023-12-31 00:00:00.0,2023-05-11,2023-12-31
76251000,2023-05-11 00:00:00.0,2023-12-31 00:00:00.0,2,4,1,1,451.0,881.0,1.0,3.2473,3.33,1.7,2,76251000_2023-05-11 00:00:00.0_2023-12-31 00:00:00.0,2023-05-11,2023-12-31
76251000,2023-05-11 00:00:00.0,2023-12-31 00:00:00.0,3,4,1,1,881.0,1076.0,1.0,28.245,7.27,1.7,2,76251000_2023-05-11 00:00:00.0_2023-12-31 00:00:00.0,2023-05-11,2023-12-31
76251000,2023-05-11 00:00:00.0,2023-12-31 00:00:00.0,4,4,1,1,1076.0,1250.0,1.0,81.2761,8.81,1.6,2,76251000_2023-05-11 00:00:00.0_2023-12-31 00:00:00.0,2023-05-11,2023-12-31
76251000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,1,7,1,1,290.0,370.0,1.0,0.0455,2.54,1.871,1,76251000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76251000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,2,7,1,1,370.0,371.0,1.0,150.7132,3.69,1.7,1,76251000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76251000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,3,7,1,1,371.0,418.0,1.0,4.4626,3.62,1.3,1,76251000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76251000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,4,7,1,1,418.0,480.0,1.0,6.8143,3.71,1.559,1,76251000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76251000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,5,7,1,1,480.0,796.0,1.0,7.5991,3.78,1.303,1,76251000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76251000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,6,7,1,1,796.0,1034.0,1.0,6.5572,5.29,2.048,1,76251000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76251000,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,7,7,1,1,1034.0,1300.0,1.0,88.3626,8.88,1.891,1,76251000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,2024-01-01,2026-12-31
76300000,1967-05-01 00:00:00.0,1976-08-11 00:00:00.0,1,2,1,1,30.0,612.0,1.0,27.0335,0.15,1.776,2,76300000_1967-05-01 00:00:00.0_1976-08-11 00:00:00.0,1967-05-01,1976-08-11
76300000,1967-05-01 00:00:00.0,1976-08-11 00:00:00.0,2,2,1,1,612.0,800.0,1.0,81.0107,2.46,1.6,2,76300000_1967-05-01 00:00:00.0_1976-08-11 00:00:00.0,1967-05-01,1976-08-11
76300000,1976-08-12 00:00:00.0,1984-01-23 00:00:00.0,1,4,1,1,10.0,167.0,1.0,20.6601,-0.09,2.14,2,76300000_1976-08-12 00:00:00.0_1984-01-23 00:00:00.0,1976-08-12,1984-01-23
76300000,1976-08-12 00:00:00.0,1984-01-23 00:00:00.0,2,4,1,1,167.0,291.0,1.0,54.4001,0.52,1.6,2,76300000_1976-08-12 00:00:00.0_1984-01-23 00:00:00.0,1976-08-12,1984-01-23
76300000,1976-08-12 00:00:00.0,1984-01-23 00:00:00.0,3,4,1,1,291.0,744.0,1.0,53.3934,0.49,1.6,2,76300000_1976-08-12 00:00:00.0_1984-01-23 00:00:00.0,1976-08-12,1984-01-23
76300000,1976-08-12 00:00:00.0,1984-01-23 00:00:00.0,4,4,1,1,744.0,750.0,1.0,58.5626,0.88,1.6,2,76300000_1976-08-12 00:00:00.0_1984-01-23 00:00:00.0,1976-08-12,1984-01-23
76300000,1984-01-24 00:00:00.0,1991-04-15 00:00:00.0,1,4,1,1,0.0,106.0,1.0,24.7005,-0.03,1.804,2,76300000_1984-01-24 00:00:00.0_1991-04-15 00:00:00.0,1984-01-24,1991-04-15
76300000,1984-01-24 00:00:00.0,1991-04-15 00:00:00.0,2,4,1,1,106.0,262.0,1.0,77.8814,0.62,1.2,2,76300000_1984-01-24 00:00:00.0_1991-04-15 00:00:00.0,1984-01-24,1991-04-15
76300000,1984-01-24 00:00:00.0,1991-04-15 00:00:00.0,3,4,1,1,262.0,744.0,1.0,53.3934,0.49,1.6,2,76300000_1984-01-24 00:00:00.0_1991-04-15 00:00:00.0,1984-01-24,1991-04-15
76300000,1984-01-24 00:00:00.0,1991-04-15 00:00:00.0,4,4,1,1,744.0,800.0,1.0,58.5626,0.88,1.6,2,76300000_1984-01-24 00:00:00.0_1991-04-15 00:00:00.0,1984-01-24,1991-04-15
76300000,1991-04-16 00:00:00.0,1998-09-17 00:00:00.0,1,3,1,1,-40.0,283.0,1.0,19.083,-0.42,2.036,2,76300000_1991-04-16 00:00:00.0_1998-09-17 00:00:00.0,1991-04-16,1998-09-17
76300000,1991-04-16 00:00:00.0,1998-09-17 00:00:00.0,2,3,1,1,283.0,603.0,1.0,1.1594,-2.83,3.0,2,76300000_1991-04-16 00:00:00.0_1998-09-17 00:00:00.0,1991-04-16,1998-09-17
76300000,1991-04-16 00:00:00.0,1998-09-17 00:00:00.0,3,3,1,1,603.0,950.0,1.0,58.5626,0.88,1.6,2,76300000_1991-04-16 00:00:00.0_1998-09-17 00:00:00.0,1991-04-16,1998-09-17
76300000,1998-09-18 00:00:00.0,1999-10-20 00:00:00.0,1,4,1,1,10.0,64.0,1.0,14.6071,-0.39,3.0,2,76300000_1998-09-18 00:00:00.0_1999-10-20 00:00:00.0,1998-09-18,1999-10-20
76300000,1998-09-18 00:00:00.0,1999-10-20 00:00:00.0,2,4,1,1,64.0,201.0,1.0,5.198,-0.81,3.0,2,76300000_1998-09-18 00:00:00.0_1999-10-20 00:00:00.0,1998-09-18,1999-10-20
76300000,1998-09-18 00:00:00.0,1999-10-20 00:00:00.0,3,4,1,1,201.0,283.0,1.0,19.083,-0.42,2.036,2,76300000_1998-09-18 00:00:00.0_1999-10-20 00:00:00.0,1998-09-18,1999-10-20
76300000,1998-09-18 00:00:00.0,1999-10-20 00:00:00.0,4,4,1,1,283.0,400.0,1.0,1.1594,-2.83,3.0,2,76300000_1998-09-18 00:00:00.0_1999-10-20 00:00:00.0,1998-09-18,1999-10-20
76300000,1999-10-21 00:00:00.0,2007-06-11 00:00:00.0,1,3,1,1,-10.0,211.0,1.0,34.8578,-0.14,2.019,2,76300000_1999-10-21 00:00:00.0_2007-06-11 00:00:00.0,1999-10-21,2007-06-11
76300000,1999-10-21 00:00:00.0,2007-06-11 00:00:00.0,2,3,1,1,211.0,611.0,1.0,41.3524,-0.39,1.6,2,76300000_1999-10-21 00:00:00.0_2007-06-11 00:00:00.0,1999-10-21,2007-06-11
76300000,1999-10-21 00:00:00.0,2007-06-11 00:00:00.0,3,3,1,1,611.0,850.0,1.0,58.5626,0.88,1.6,2,76300000_1999-10-21 00:00:00.0_2007-06-11 00:00:00.0,1999-10-21,2007-06-11
76300000,2007-06-12 00:00:00.0,2015-01-06 00:00:00.0,1,4,1,1,-30.0,10.0,1.0,19.083,-0.42,2.036,2,76300000_2007-06-12 00:00:00.0_2015-01-06 00:00:00.0,2007-06-12,2015-01-06
76300000,2007-06-12 00:00:00.0,2015-01-06 00:00:00.0,2,4,1,1,10.0,484.0,1.0,21.0963,-0.39,2.007,2,76300000_2007-06-12 00:00:00.0_2015-01-06 00:00:00.0,2007-06-12,2015-01-06
76300000,2007-06-12 00:00:00.0,2015-01-06 00:00:00.0,3,4,1,1,484.0,611.0,1.0,41.3524,-0.39,1.6,2,76300000_2007-06-12 00:00:00.0_2015-01-06 00:00:00.0,2007-06-12,2015-01-06
76300000,2007-06-12 00:00:00.0,2015-01-06 00:00:00.0,4,4,1,1,611.0,1000.0,1.0,58.5626,0.88,1.6,2,76300000_2007-06-12 00:00:00.0_2015-01-06 00:00:00.0,2007-06-12,2015-01-06
76300000,2015-01-07 00:00:00.0,2018-05-08 00:00:00.0,1,5,1,1,-20.0,42.0,1.0,33.9336,-0.46,2.466,2,76300000_2015-01-07 00:00:00.0_2018-05-08 00:00:00.0,2015-01-07,2018-05-08
76300000,2015-01-07 00:00:00.0,2018-05-08 00:00:00.0,2,5,1,1,42.0,130.0,1.0,53.1326,-0.14,1.317,2,76300000_2015-01-07 00:00:00.0_2018-05-08 00:00:00.0,2015-01-07,2018-05-08
76300000,2015-01-07 00:00:00.0,2018-05-08 00:00:00.0,3,5,1,1,130.0,396.0,1.0,30.6452,-0.43,1.88,2,76300000_2015-01-07 00:00:00.0_2018-05-08 00:00:00.0,2015-01-07,2018-05-08
