station_code,measurement_datetime,stage_cm,discharge_m3s
73600000,2019-11-20 11:08:00,82.0,38.8
73600000,2022-04-26 13:39:00,128.0,94.9
73600000,2022-04-26 13:39:00,128.0,94.933
73600000,2022-04-26 14:48:00,126.0,115.596
73600000,2022-04-26 14:48:00,126.0,116.0
73600000,2022-06-25 10:00:00,146.0,153.0
73600000,2022-07-28 14:07:00,64.0,19.569
73600000,2022-07-28 14:07:00,64.0,19.6
73600000,2022-11-09 09:45:00,90.0,51.596
73600000,2022-11-09 09:45:00,90.0,51.6
73600000,2023-04-24 10:38:00,88.0,44.494
73600000,2023-04-24 10:38:00,88.0,44.5
73600000,2023-06-28 11:07:00,105.0,75.0
73600000,2023-06-28 11:07:00,105.0,75.045
73600000,2023-09-27 11:51:00,84.0,40.582
73600000,2023-11-29 10:54:00,153.0,171.0
73600000,2024-03-27 12:22:00,88.0,46.99
73600000,2024-06-26 11:58:00,155.0,177.403
73600000,2024-11-18 14:54:00,75.0,27.228
73600000,2025-04-07 11:55:00,88.0,43.3
73600000,2025-06-04 11:00:00,103.0,67.481
73600000,2025-12-10 09:20:00,77.0,28.0
73600000,2026-03-04 10:45:00,60.0,8.42
73765000,2000-01-18 07:00:00,124.0,2.11
